document,label,title,url,domain,source_class
12-advanced-musical-theatre-lab.md,17,Vocal Dose and Vocal Demands in Contemporary Musical ...,https://pubmed.ncbi.nlm.nih.gov/34620516/,pubmed.ncbi.nlm.nih.gov,official_or_government
12-advanced-musical-theatre-lab.md,18,A Randomized Controlled Trial of Two Semi-Occluded Vocal ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC4610291/,pmc.ncbi.nlm.nih.gov,official_or_government
12-advanced-musical-theatre-lab.md,19,Effectiveness of Semi-Occluded Vocal Tract Exercises ...,https://www.jvoice.org/article/S0892-1997%2821%2900195-8/abstract,www.jvoice.org,other_web_source
12-advanced-musical-theatre-lab.md,20,Drama Musical Theatre Artistic Review,https://tisch.nyu.edu/drama/admissions/how-to-apply/artistic-review-guidelines/music-theatre,tisch.nyu.edu,professional_or_educational_institution
12-advanced-musical-theatre-lab.md,21,"How to Audition | BM, Vocal Performance: Music Theatre | NYU Steinhardt",https://steinhardt.nyu.edu/degree/bm-vocal-performance-music-theatre/how-audition,steinhardt.nyu.edu,professional_or_educational_institution
13-advanced-classical-lab.md,1,President's Message,https://www.nats.org/_Library/JOS_On_Point/JOS-078-01-2021-11.pdf,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,2,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/Terminology_and_Definitions_for_Science-Informed_Voice_Pedagogy.pdf,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/Terminology_and_Definitions_for_Science-Informed_Voice_Pedagogy.pdf,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,3,Microsoft Word - Diction Syllabus,https://rpublic.rollins.edu/sites/Syllabi/CourseSyllabi/MUS223H1X-201001.pdf,rpublic.rollins.edu,professional_or_educational_institution
13-advanced-classical-lab.md,4,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0175865,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0175865,journals.plos.org,peer_reviewed_or_publisher
13-advanced-classical-lab.md,5,https://rcmusic-kentico-cdn.s3.amazonaws.com/rcm/media/main/documents/examinations/syllabi/rcm-voice-syllabus-2025-edition.pdf,https://rcmusic-kentico-cdn.s3.amazonaws.com/rcm/media/main/documents/examinations/syllabi/rcm-voice-syllabus-2025-edition.pdf,rcmusic-kentico-cdn.s3.amazonaws.com,professional_or_educational_institution
13-advanced-classical-lab.md,6,Frontiers | Influence of recording instrumentation on measurements of voice in sentence contexts: use of smartphones and tablets,https://www.frontiersin.org/journals/digital-health/articles/10.3389/fdgth.2025.1610772/full,www.frontiersin.org,peer_reviewed_or_publisher
13-advanced-classical-lab.md,7,https://pubmed.ncbi.nlm.nih.gov/11411472/,https://pubmed.ncbi.nlm.nih.gov/11411472/,pubmed.ncbi.nlm.nih.gov,official_or_government
13-advanced-classical-lab.md,8,https://www.americanacademyofteachersofsinging.org/wp-content/uploads/2020/09/In-Support-of-Fact-Based-Voice-Pedagogy-and-Terminology.pdf,https://www.americanacademyofteachersofsinging.org/wp-content/uploads/2020/09/In-Support-of-Fact-Based-Voice-Pedagogy-and-Terminology.pdf,www.americanacademyofteachersofsinging.org,other_web_source
13-advanced-classical-lab.md,9,https://www.nats.org/_Library/JOS_On_Point/JOS-081-4-2025-419.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-081-4-2025-419.pdf,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,10,Microsoft Word - Document.doc,https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=osu1148931700&disposition=inline,etd.ohiolink.edu,professional_or_educational_institution
13-advanced-classical-lab.md,11,Courses - Division of Vocal Studies |  University of North Texas,https://music.unt.edu/voice/courses.html,music.unt.edu,professional_or_educational_institution
13-advanced-classical-lab.md,12,Italian lyrical diction (accompanists) | Conservatoire national supérieur de musique et de danse de Paris,https://www.conservatoiredeparis.fr/en/disciplined/italian-lyrical-diction-accompanists,www.conservatoiredeparis.fr,other_web_source
13-advanced-classical-lab.md,13,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOoq0NAFoFEPic3UweDivJRq7wUmOkUy3R52Nz7vTFLOZhL7qXHiY,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOoq0NAFoFEPic3UweDivJRq7wUmOkUy3R52Nz7vTFLOZhL7qXHiY,www.asha.org,professional_or_educational_institution
13-advanced-classical-lab.md,14,https://www.nidcd.nih.gov/health/taking-care-your-voice,https://www.nidcd.nih.gov/health/taking-care-your-voice,www.nidcd.nih.gov,official_or_government
13-advanced-classical-lab.md,15,https://www.asha.org/public/speech/disorders/vocal-cord-nodules-and-polyps/?srsltid=AfmBOoo-Y4rw5aLKBCdoy2USzSRs-IvrRwW83cdEOG7FDLw2Hga7lekc,https://www.asha.org/public/speech/disorders/vocal-cord-nodules-and-polyps/?srsltid=AfmBOoo-Y4rw5aLKBCdoy2USzSRs-IvrRwW83cdEOG7FDLw2Hga7lekc,www.asha.org,professional_or_educational_institution
13-advanced-classical-lab.md,16,Journal of Voice,https://voicefoundation.org/journal-of-voice/,voicefoundation.org,professional_or_educational_institution
13-advanced-classical-lab.md,17,https://www.mdpi.com/2076-3417/12/21/10781,https://www.mdpi.com/2076-3417/12/21/10781,www.mdpi.com,peer_reviewed_or_publisher
13-advanced-classical-lab.md,18,https://pubmed.ncbi.nlm.nih.gov/27816356/,https://pubmed.ncbi.nlm.nih.gov/27816356/,pubmed.ncbi.nlm.nih.gov,official_or_government
13-advanced-classical-lab.md,19,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0325284,https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0325284,journals.plos.org,peer_reviewed_or_publisher
13-advanced-classical-lab.md,20,https://www.abrsm.org/sites/default/files/2023-10/Singing%20Performance%20Grades%20Syllabus_0.pdf,https://www.abrsm.org/sites/default/files/2023-10/Singing%20Performance%20Grades%20Syllabus_0.pdf,www.abrsm.org,professional_or_educational_institution
13-advanced-classical-lab.md,21,https://lcme.uwl.ac.uk/media/wzipr0ry/classical-singing-repertoire-list.pdf,https://lcme.uwl.ac.uk/media/wzipr0ry/classical-singing-repertoire-list.pdf,lcme.uwl.ac.uk,other_web_source
13-advanced-classical-lab.md,22,https://www.nats.org/_Library/NSA_Files/Regulation_Changes_NSA_Committee_7_11_2017.pdf,https://www.nats.org/_Library/NSA_Files/Regulation_Changes_NSA_Committee_7_11_2017.pdf,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,23,6217_AcousticsToday_SUMMER_2.indd,https://acousticstoday.org/wp-content/uploads/2017/06/2-faber.pdf,acousticstoday.org,other_web_source
13-advanced-classical-lab.md,24,https://www.nats.org/_Library/JOS_On_Point/JOS-077-02-2020-175.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-077-02-2020-175.pdf,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,25,https://www.nats.org/featured-article.html,https://www.nats.org/featured-article.html,www.nats.org,professional_or_educational_institution
13-advanced-classical-lab.md,26,The Voice Foundation | NIDCD,https://www.nidcd.nih.gov/directory/voice-foundation,www.nidcd.nih.gov,official_or_government
13-advanced-classical-lab.md,27,Characterizing the Roles of Voice Professionals: A Joint ...,https://www.asha.org/siteassets/governance/pava-joint-statement-characterizing-the-roles-of-voice-professionals.pdf?srsltid=AfmBOooap88yNqM9AbOdWi-mg-9D6Dkqs2eVPoKQEgVZPpmb3E6rvmgd,www.asha.org,professional_or_educational_institution
13-advanced-classical-lab.md,28,https://rave.ohiolink.edu/etdc/view?acc_num=osu1129655696,https://rave.ohiolink.edu/etdc/view?acc_num=osu1129655696,rave.ohiolink.edu,professional_or_educational_institution
13-advanced-classical-lab.md,29,journals.ucc.ie,https://journals.ucc.ie/index.php/scenario/article/download/scenario-13-2-12/html-en?inline=1,journals.ucc.ie,other_web_source
14-advanced-rnb-soul-lab.md,1,Voice Disorders,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOopexd-ApStcJGm6lvxdq39yAgqJJpNqYiT-NFo9jttzIxx1J6jU,www.asha.org,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,2,Shaping rhythm: timing and sound in five groove-based genres | Popular Music | Cambridge Core,https://www.cambridge.org/core/journals/popular-music/article/shaping-rhythm-timing-and-sound-in-five-groovebased-genres/BBC410F9849DB982AEBFACEA14D38F32,www.cambridge.org,peer_reviewed_or_publisher
14-advanced-rnb-soul-lab.md,3,Improvisation Techniques for Singing Pop and R&B Course,https://online.berklee.edu/courses/improvisation-techniques-for-singing-pop-and-rb,online.berklee.edu,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,4,Taking Care of Your Voice | NIDCD,https://www.nidcd.nih.gov/health/taking-care-your-voice,www.nidcd.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,5,R&B Vocals Course - Berklee Online,https://online.berklee.edu/courses/r-b-vocals,online.berklee.edu,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,6,Real-Time Visual Feedback in Singing Pedagogy: Current Trends and Future Directions | MDPI,https://www.mdpi.com/2076-3417/12/21/10781,www.mdpi.com,peer_reviewed_or_publisher
14-advanced-rnb-soul-lab.md,7,An Interdisciplinary Review of Music Performance Analysis | Transactions of the International Society for Music Information Retrieval,https://transactions.ismir.net/articles/10.5334/tismir.53,transactions.ismir.net,other_web_source
14-advanced-rnb-soul-lab.md,8,Johnson | Music and Lyrics Interactions and their Influence ...,https://emusicology.org/article/id/4702/,emusicology.org,other_web_source
14-advanced-rnb-soul-lab.md,9,"Journal of Singing Volume 80, Number 5",https://www.nats.org/_Library/JOS_On_Point/JOS-080-5-2024-543.pdf,www.nats.org,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,10,Popular Singing Styles: Developing Your Sound Course,https://online.berklee.edu/courses/popular-singing-styles-developing-your-sound,online.berklee.edu,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,11,SINGING WHEN SICK,https://voicefoundation.org/wp-content/uploads/2020/08/SUMMER-Newsletter-2020.pdf,voicefoundation.org,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,12,"Journal of Singing Volume 82, Number 2",https://www.nats.org/_Library/JOS_On_Point/JOS-082-2-2025-193.pdf,www.nats.org,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,13,"What Is Hoarseness? — Causes, Diagnosis & Disorders | NIDCD",https://www.nidcd.nih.gov/health/hoarseness,www.nidcd.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,14,"Toward a Consensus Description of Vocal Effort, Vocal Load ...",https://pmc.ncbi.nlm.nih.gov/articles/PMC7210446/,pmc.ncbi.nlm.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,15,The Physical Aspects of Vocal Health - PMC - NIH,https://pmc.ncbi.nlm.nih.gov/articles/PMC8758045/,pmc.ncbi.nlm.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,16,A Randomized Controlled Trial of Two Semi-Occluded Vocal ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC4610291/,pmc.ncbi.nlm.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,17,Effectiveness of Semi-Occluded Vocal Tract Exercises ...,https://pubmed.ncbi.nlm.nih.gov/34284924/,pubmed.ncbi.nlm.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,18,2024 Symposium Abstracts,https://voicefoundation.org/2024-symposium-abstracts/entry/310/,voicefoundation.org,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,19,The Effect of Expert Performance Microtiming on Listeners ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC5050221/,pmc.ncbi.nlm.nih.gov,official_or_government
14-advanced-rnb-soul-lab.md,20,Microtiming Deviations and Swing Feel in Jazz,https://www.nature.com/articles/s41598-019-55981-3,www.nature.com,other_web_source
14-advanced-rnb-soul-lab.md,21,Voice Courses,https://college.berklee.edu/voice/voice-courses,college.berklee.edu,professional_or_educational_institution
14-advanced-rnb-soul-lab.md,22,"BM, Vocal Performance: Contemporary Voice | NYU Steinhardt",https://steinhardt.nyu.edu/degree/bm-vocal-performance-contemporary-voice,steinhardt.nyu.edu,professional_or_educational_institution
15-advanced-rock-band-lab.md,1,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-273_-_Bartlett-Naismith_-_An_Investigatin_of_CCM.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-273_-_Bartlett-Naismith_-_An_Investigatin_of_CCM.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,2,https://pubmed.ncbi.nlm.nih.gov/26186810/,https://pubmed.ncbi.nlm.nih.gov/26186810/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,3,https://www.nats.org/_Library/JOS_On_Point/JOS-078-01-2021-11.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-078-01-2021-11.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,4,https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2022.1081622/full,https://www.frontiersin.org/journals/physiology/articles/10.3389/fphys.2022.1081622/full,www.frontiersin.org,peer_reviewed_or_publisher
15-advanced-rock-band-lab.md,5,https://pubmed.ncbi.nlm.nih.gov/41046181/,https://pubmed.ncbi.nlm.nih.gov/41046181/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,6,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/Article_Evolution_of_the_Female_Broadway_Belt_Voice-_Implications_for_Teachers_and_Singers.pdf,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/Article_Evolution_of_the_Female_Broadway_Belt_Voice-_Implications_for_Teachers_and_Singers.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,7,https://pmc.ncbi.nlm.nih.gov/articles/PMC4155173/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4155173/,pmc.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,8,https://www.isca-archive.org/interspeech_2025/vurma25_interspeech.pdf,https://www.isca-archive.org/interspeech_2025/vurma25_interspeech.pdf,www.isca-archive.org,other_web_source
15-advanced-rock-band-lab.md,9,https://www.shure.com/en-us/insights/vocal-miking-tips-2,https://www.shure.com/en-us/insights/vocal-miking-tips-2,www.shure.com,other_web_source
15-advanced-rock-band-lab.md,10,https://pubmed.ncbi.nlm.nih.gov/32078404/,https://pubmed.ncbi.nlm.nih.gov/32078404/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,11,https://pubmed.ncbi.nlm.nih.gov/12959470/,https://pubmed.ncbi.nlm.nih.gov/12959470/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,12,https://pubmed.ncbi.nlm.nih.gov/19663377/,https://pubmed.ncbi.nlm.nih.gov/19663377/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,13,https://voicefoundation.org/wp-content/uploads/2014/07/2015_SummerVol20_Issue_2_Newsletter.pdf,https://voicefoundation.org/wp-content/uploads/2014/07/2015_SummerVol20_Issue_2_Newsletter.pdf,voicefoundation.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,14,https://www.nidcd.nih.gov/health/taking-care-your-voice,https://www.nidcd.nih.gov/health/taking-care-your-voice,www.nidcd.nih.gov,official_or_government
15-advanced-rock-band-lab.md,15,https://bulletin.entnet.org/home/article/21247239/clinical-practice-guideline-updates-to-improve-quality-of-care-for-patients-with-dysphonia,https://bulletin.entnet.org/home/article/21247239/clinical-practice-guideline-updates-to-improve-quality-of-care-for-patients-with-dysphonia,bulletin.entnet.org,other_web_source
15-advanced-rock-band-lab.md,16,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOorS3-hbMOLKMUaanmbLa88Q1TdB3QIS2Q5vb0q1USJuxoa0Ibw4,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOorS3-hbMOLKMUaanmbLa88Q1TdB3QIS2Q5vb0q1USJuxoa0Ibw4,www.asha.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,17,https://pubmed.ncbi.nlm.nih.gov/15764208/,https://pubmed.ncbi.nlm.nih.gov/15764208/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,18,https://pubmed.ncbi.nlm.nih.gov/35667986/,https://pubmed.ncbi.nlm.nih.gov/35667986/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,19,https://pubmed.ncbi.nlm.nih.gov/25675335/,https://pubmed.ncbi.nlm.nih.gov/25675335/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,20,https://online.berklee.edu/courses/pop-and-rock-vocals,https://online.berklee.edu/courses/pop-and-rock-vocals,online.berklee.edu,professional_or_educational_institution
15-advanced-rock-band-lab.md,21,https://pubmed.ncbi.nlm.nih.gov/34972633/,https://pubmed.ncbi.nlm.nih.gov/34972633/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,22,https://www.nats.org/_Library/Kennedy_JOS_Files_2013/JOS-065-1-2008-007.pdf,https://www.nats.org/_Library/Kennedy_JOS_Files_2013/JOS-065-1-2008-007.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,23,https://www.nats.org/_Library/JOS_On_Point/JOS-076-2-2019-155_-_Christianne_Roll_-_The_Female_Broadway_Belt_Voice.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-076-2-2019-155_-_Christianne_Roll_-_The_Female_Broadway_Belt_Voice.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,24,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/1_SYLLABUS_UNIT_Teaching_CCM_L_Helding_Unit_in_Grad_Level_Course.pdf,https://www.nats.org/_Library/Science_Informed_Voice_Pedagogy_Resource/1_SYLLABUS_UNIT_Teaching_CCM_L_Helding_Unit_in_Grad_Level_Course.pdf,www.nats.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,25,https://www.asha.org/practice-portal/professional-issues/telepractice/?srsltid=AfmBOorofhBlFRJoic5zoG7_uOfAiwdCLWMKUTw9WjK4C5paZhgup2he,https://www.asha.org/practice-portal/professional-issues/telepractice/?srsltid=AfmBOorofhBlFRJoic5zoG7_uOfAiwdCLWMKUTw9WjK4C5paZhgup2he,www.asha.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,26,https://pubs.asha.org/doi/10.1044/2020_AJSLP-20-00104,https://pubs.asha.org/doi/10.1044/2020_AJSLP-20-00104,pubs.asha.org,professional_or_educational_institution
15-advanced-rock-band-lab.md,27,https://www.entnet.org/quality-practice/quality-products/clinical-practice-guidelines/hoarseness-dysphonia/,https://www.entnet.org/quality-practice/quality-products/clinical-practice-guidelines/hoarseness-dysphonia/,www.entnet.org,other_web_source
15-advanced-rock-band-lab.md,28,https://www.entnet.org/resource/aao37-dysphonia-laryngeal-examination-2026/,https://www.entnet.org/resource/aao37-dysphonia-laryngeal-examination-2026/,www.entnet.org,other_web_source
15-advanced-rock-band-lab.md,29,https://pubmed.ncbi.nlm.nih.gov/14686546/,https://pubmed.ncbi.nlm.nih.gov/14686546/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,30,https://pubmed.ncbi.nlm.nih.gov/18468842/,https://pubmed.ncbi.nlm.nih.gov/18468842/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,31,https://pubs.aip.org/asa/jasa/article/127/5/3212/782858/Vocal-fold-and-ventricular-fold-vibration-in,https://pubs.aip.org/asa/jasa/article/127/5/3212/782858/Vocal-fold-and-ventricular-fold-vibration-in,pubs.aip.org,peer_reviewed_or_publisher
15-advanced-rock-band-lab.md,32,https://pubmed.ncbi.nlm.nih.gov/40451716/,https://pubmed.ncbi.nlm.nih.gov/40451716/,pubmed.ncbi.nlm.nih.gov,official_or_government
15-advanced-rock-band-lab.md,33,https://college.berklee.edu/voice/studying-voice-berklee,https://college.berklee.edu/voice/studying-voice-berklee,college.berklee.edu,professional_or_educational_institution
15-advanced-rock-band-lab.md,34,https://www.su.edu/conservatory/areas-of-study/pedagogy-voice/master-of-music-in-pedagogy-ccm-voice/,https://www.su.edu/conservatory/areas-of-study/pedagogy-voice/master-of-music-in-pedagogy-ccm-voice/,www.su.edu,professional_or_educational_institution
15-advanced-rock-band-lab.md,35,https://www.emerald.com/jarhe/article/16/4/977/1235970/An-assessment-framework-for-contemporary,https://www.emerald.com/jarhe/article/16/4/977/1235970/An-assessment-framework-for-contemporary,www.emerald.com,other_web_source
15-advanced-rock-band-lab.md,36,https://www.shure.com/en-US/docs/education/Microphone-Techniques-for-Recording,https://www.shure.com/en-US/docs/education/Microphone-Techniques-for-Recording,www.shure.com,other_web_source
15-advanced-rock-band-lab.md,37,https://www.shure.com/en-US/docs/guide/SM58,https://www.shure.com/en-US/docs/guide/SM58,www.shure.com,other_web_source
16-advanced-ccm-worship-lab.md,1,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-273_-_Bartlett-Naismith_-_An_Investigatin_of_CCM.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-273_-_Bartlett-Naismith_-_An_Investigatin_of_CCM.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,2,https://www.nats.org/_Library/JOS_On_Point/JOS-082-3-2026-357.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-082-3-2026-357.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,3,https://pmc.ncbi.nlm.nih.gov/articles/PMC7210446/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7210446/,pmc.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,4,https://pubmed.ncbi.nlm.nih.gov/29092548/,https://pubmed.ncbi.nlm.nih.gov/29092548/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,5,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00809/full,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00809/full,www.frontiersin.org,peer_reviewed_or_publisher
16-advanced-ccm-worship-lab.md,6,https://congregationalsong.org/album-review-chris-tomlin-holy-roar/,https://congregationalsong.org/album-review-chris-tomlin-holy-roar/,congregationalsong.org,other_web_source
16-advanced-ccm-worship-lab.md,7,https://online.berklee.edu/courses/vocal-production-techniques-for-singers,https://online.berklee.edu/courses/vocal-production-techniques-for-singers,online.berklee.edu,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,8,https://www.nidcd.nih.gov/health/taking-care-your-voice,https://www.nidcd.nih.gov/health/taking-care-your-voice,www.nidcd.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,9,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOorHuQQbxUvWiT2Ns4UMyxBjPrZIYEofAyQqsLp2IBGwS7sruurY,https://www.asha.org/practice-portal/clinical-topics/voice-disorders/?srsltid=AfmBOorHuQQbxUvWiT2Ns4UMyxBjPrZIYEofAyQqsLp2IBGwS7sruurY,www.asha.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,10,https://pubmed.ncbi.nlm.nih.gov/27539003/,https://pubmed.ncbi.nlm.nih.gov/27539003/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,11,https://search.informit.org/doi/pdf/10.3316/informit.919345133850244,https://search.informit.org/doi/pdf/10.3316/informit.919345133850244,search.informit.org,other_web_source
16-advanced-ccm-worship-lab.md,12,https://link.springer.com/chapter/10.1007/978-94-017-8851-9_19,https://link.springer.com/chapter/10.1007/978-94-017-8851-9_19,link.springer.com,peer_reviewed_or_publisher
16-advanced-ccm-worship-lab.md,13,https://pubmed.ncbi.nlm.nih.gov/20840041/,https://pubmed.ncbi.nlm.nih.gov/20840041/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,14,https://www.nidcd.nih.gov/news/multimedia/taking-care-your-voice-text-version,https://www.nidcd.nih.gov/news/multimedia/taking-care-your-voice-text-version,www.nidcd.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,15,https://pubmed.ncbi.nlm.nih.gov/19572269/,https://pubmed.ncbi.nlm.nih.gov/19572269/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,16,https://pubmed.ncbi.nlm.nih.gov/36333216/,https://pubmed.ncbi.nlm.nih.gov/36333216/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,17,https://pubmed.ncbi.nlm.nih.gov/16671856/,https://pubmed.ncbi.nlm.nih.gov/16671856/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,18,https://www.nats.org/_Library/JOS_On_Point/JOS_077_5_2021_693.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS_077_5_2021_693.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,19,https://www.isca-archive.org/interspeech_2025/vurma25_interspeech.pdf,https://www.isca-archive.org/interspeech_2025/vurma25_interspeech.pdf,www.isca-archive.org,other_web_source
16-advanced-ccm-worship-lab.md,20,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-311_-_Cafaro_-_Arneson_-_Audio_Technology.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-076-3-2020-311_-_Cafaro_-_Arneson_-_Audio_Technology.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,21,https://www.nats.org/_Library/JOS_On_Point/JOS_077_04_2021_485.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS_077_04_2021_485.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,22,https://www.nats.org/_Library/JOS_On_Point/JOS-074-4-2018-419_-_Exercise_Physiology_-_Sandage-Hoch.pdf,https://www.nats.org/_Library/JOS_On_Point/JOS-074-4-2018-419_-_Exercise_Physiology_-_Sandage-Hoch.pdf,www.nats.org,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,23,https://online.berklee.edu/courses/popular-singing-styles-developing-your-sound,https://online.berklee.edu/courses/popular-singing-styles-developing-your-sound,online.berklee.edu,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,24,https://www.reformedworship.org/resource/how-sing-when-leading-worship,https://www.reformedworship.org/resource/how-sing-when-leading-worship,www.reformedworship.org,other_web_source
16-advanced-ccm-worship-lab.md,25,https://www.su.edu/conservatory/areas-of-study/pedagogy-voice/master-of-music-in-pedagogy-ccm-voice/,https://www.su.edu/conservatory/areas-of-study/pedagogy-voice/master-of-music-in-pedagogy-ccm-voice/,www.su.edu,professional_or_educational_institution
16-advanced-ccm-worship-lab.md,26,https://www.shure.com/en-us/insights/vocal-miking-tips-2,https://www.shure.com/en-us/insights/vocal-miking-tips-2,www.shure.com,other_web_source
16-advanced-ccm-worship-lab.md,27,https://pubmed.ncbi.nlm.nih.gov/29494321/,https://pubmed.ncbi.nlm.nih.gov/29494321/,pubmed.ncbi.nlm.nih.gov,official_or_government
16-advanced-ccm-worship-lab.md,28,https://voicefoundation.org/health-science/voice-disorders/overview-of-diagnosis-treatment-prevention/voice-disorder-prevention/,https://voicefoundation.org/health-science/voice-disorders/overview-of-diagnosis-treatment-prevention/voice-disorder-prevention/,voicefoundation.org,professional_or_educational_institution
